prompt,gt_answer,pred_answer
"<s>[INST]Consider County Carlow.
Which country is this landmark in? Answer in a single word.[/INST]",I,I
"<s>[INST]Consider Surat Basin.
Which country is this landmark in? Answer in a single word.[/INST]",Australia,Australia
"<s>[INST]Consider Chaville.
Which country is this landmark in? Answer in a single word.[/INST]",France,France
"<s>[INST]Consider Asian Highway Network.
Which country is this landmark in? Answer in a single word.[/INST]",Tur,Japan
"<s>[INST]Consider Manyakheta.
Which country is this landmark in? Answer in a single word.[/INST]",India,India
"<s>[INST]Consider Lerik District.
Which country is this landmark in? Answer in a single word.[/INST]",A,A
"<s>[INST]Consider Kume District.
Which country is this landmark in? Answer in a single word.[/INST]",Japan,Japan
"<s>[INST]Consider Simdega.
Which country is this landmark in? Answer in a single word.[/INST]",India,India
"<s>[INST]Consider Honnavar.
Which country is this landmark in? Answer in a single word.[/INST]",India,India
"<s>[INST]Consider Chancelade.
Which country is this landmark in? Answer in a single word.[/INST]",France,France
"<s>[INST]Consider Helmbrechts.
Which country is this landmark in? Answer in a single word.[/INST]",Germany,Germany
"<s>[INST]Consider AMK Hub.
Which country is this landmark in? Answer in a single word.[/INST]",Sing,Sing
"<s>[INST]Consider regiopolis.
Which country is this landmark in? Answer in a single word.[/INST]",Germany,Canada
"<s>[INST]Consider Valdichiana.
Which country is this landmark in? Answer in a single word.[/INST]",Italy,Italy
"<s>[INST]Consider Kazinga Channel.
Which country is this landmark in? Answer in a single word.[/INST]",U,U
"<s>[INST]Consider Wazzin.
Which country is this landmark in? Answer in a single word.[/INST]",Lib,E
"<s>[INST]Consider Tiv people.
Which country is this landmark in? Answer in a single word.[/INST]",Nig,Nig
"<s>[INST]Consider Nobel Peace Center.
Which country is this landmark in? Answer in a single word.[/INST]",Nor,Nor
"<s>[INST]Consider Piedecuesta.
Which country is this landmark in? Answer in a single word.[/INST]",Colombia,Colombia
"<s>[INST]Consider Gjerpen.
Which country is this landmark in? Answer in a single word.[/INST]",Nor,Nor
"<s>[INST]Consider Schleitheim.
Which country is this landmark in? Answer in a single word.[/INST]",Sw,Sw
"<s>[INST]Consider Erbil SC.
Which country is this landmark in? Answer in a single word.[/INST]",I,I
"<s>[INST]Consider Teshie.
Which country is this landmark in? Answer in a single word.[/INST]",G,G
"<s>[INST]Consider Southern Savonia.
Which country is this landmark in? Answer in a single word.[/INST]",Finland,Finland
"<s>[INST]Consider Bedourie.
Which country is this landmark in? Answer in a single word.[/INST]",Australia,Australia
"<s>[INST]Consider Berar Province.
Which country is this landmark in? Answer in a single word.[/INST]",India,India
"<s>[INST]Consider Vernayaz.
Which country is this landmark in? Answer in a single word.[/INST]",Sw,Sw
"<s>[INST]Consider Entracque.
Which country is this landmark in? Answer in a single word.[/INST]",Italy,Italy
"<s>[INST]Consider Ponoy River.
Which country is this landmark in? Answer in a single word.[/INST]",Russia,Phil
"<s>[INST]Consider Turaida.
Which country is this landmark in? Answer in a single word.[/INST]",Lat,Lat
"<s>[INST]Consider Marstrand.
Which country is this landmark in? Answer in a single word.[/INST]",Sw,Nor
"<s>[INST]Consider Ariake Coliseum.
Which country is this landmark in? Answer in a single word.[/INST]",Japan,Japan
"<s>[INST]Consider Albertis Castle.
Which country is this landmark in? Answer in a single word.[/INST]",Italy,Italy
"<s>[INST]Consider Abu Ghosh.
Which country is this landmark in? Answer in a single word.[/INST]",Israel,Israel
"<s>[INST]Consider Eurasian Steppe.
Which country is this landmark in? Answer in a single word.[/INST]",Uk,K
"<s>[INST]Consider Wentworth Valley.
Which country is this landmark in? Answer in a single word.[/INST]",Canada,Australia
"<s>[INST]Consider Pandoh Dam.
Which country is this landmark in? Answer in a single word.[/INST]",India,India
"<s>[INST]Consider Augustinergasse.
Which country is this landmark in? Answer in a single word.[/INST]",Sw,Germany
"<s>[INST]Consider Madona District.
Which country is this landmark in? Answer in a single word.[/INST]",Lat,L
"<s>[INST]Consider Putyvl.
Which country is this landmark in? Answer in a single word.[/INST]",Uk,Uk
"<s>[INST]Consider Issenheim.
Which country is this landmark in? Answer in a single word.[/INST]",France,France
"<s>[INST]Consider Spanish Armed Forces.
Which country is this landmark in? Answer in a single word.[/INST]",Spain,Spain
"<s>[INST]Consider Capdenac.
Which country is this landmark in? Answer in a single word.[/INST]",France,France
"<s>[INST]Consider Blennerville.
Which country is this landmark in? Answer in a single word.[/INST]",I,I
"<s>[INST]Consider Panagarh.
Which country is this landmark in? Answer in a single word.[/INST]",India,India
"<s>[INST]Consider Gobardanga.
Which country is this landmark in? Answer in a single word.[/INST]",India,India
"<s>[INST]Consider Bose Institute.
Which country is this landmark in? Answer in a single word.[/INST]",India,India
"<s>[INST]Consider Rock al Parque.
Which country is this landmark in? Answer in a single word.[/INST]",Colombia,Colombia
"<s>[INST]Consider Mandailing language.
Which country is this landmark in? Answer in a single word.[/INST]",Ind,Ind
"<s>[INST]Consider Wakefield Park.
Which country is this landmark in? Answer in a single word.[/INST]",Australia,Australia
"<s>[INST]Consider VR warehouses.
Which country is this landmark in? Answer in a single word.[/INST]",Finland,USA
"<s>[INST]Consider Tartu Town Hall.
Which country is this landmark in? Answer in a single word.[/INST]",Est,Est
"<s>[INST]Consider Jemappes.
Which country is this landmark in? Answer in a single word.[/INST]",Belg,Belg
"<s>[INST]Consider Taranto Sport.
Which country is this landmark in? Answer in a single word.[/INST]",Italy,Italy
"<s>[INST]Consider Mannheim City Airport.
Which country is this landmark in? Answer in a single word.[/INST]",Germany,Germany
"<s>[INST]Consider Le Fuilet.
Which country is this landmark in? Answer in a single word.[/INST]",France,France
"<s>[INST]Consider Treuchtlingen.
Which country is this landmark in? Answer in a single word.[/INST]",Germany,Germany
"<s>[INST]Consider Minu District.
Which country is this landmark in? Answer in a single word.[/INST]",Iran,India
"<s>[INST]Consider West Darfur.
Which country is this landmark in? Answer in a single word.[/INST]",Sud,Sud
"<s>[INST]Consider Kuomintang.
Which country is this landmark in? Answer in a single word.[/INST]",Tai,Tai
"<s>[INST]Consider Tesco Organisation.
Which country is this landmark in? Answer in a single word.[/INST]",Germany,UK
"<s>[INST]Consider Rottendorf.
Which country is this landmark in? Answer in a single word.[/INST]",Germany,Germany
"<s>[INST]Consider Dornbirn.
Which country is this landmark in? Answer in a single word.[/INST]",A,A
"<s>[INST]Consider Oshawa.
Which country is this landmark in? Answer in a single word.[/INST]",Canada,Canada
"<s>[INST]Consider Ledaal.
Which country is this landmark in? Answer in a single word.[/INST]",Nor,Nor
"<s>[INST]Consider Nimmitabel.
Which country is this landmark in? Answer in a single word.[/INST]",Australia,Australia
"<s>[INST]Consider Bad Wildungen.
Which country is this landmark in? Answer in a single word.[/INST]",Germany,Germany
"<s>[INST]Consider Tempi Municipality.
Which country is this landmark in? Answer in a single word.[/INST]",G,G
"<s>[INST]Consider Alpokalja.
Which country is this landmark in? Answer in a single word.[/INST]",Hung,Hung
"<s>[INST]Consider Pragersko.
Which country is this landmark in? Answer in a single word.[/INST]",Sl,Sl
"<s>[INST]Consider Col Agnel.
Which country is this landmark in? Answer in a single word.[/INST]",Italy,France
"<s>[INST]Consider Kretinga.
Which country is this landmark in? Answer in a single word.[/INST]",L,L
"<s>[INST]Consider Lipscani.
Which country is this landmark in? Answer in a single word.[/INST]",Roman,Roman
"<s>[INST]Consider Emscher.
Which country is this landmark in? Answer in a single word.[/INST]",Germany,Germany
"<s>[INST]Consider Morshi.
Which country is this landmark in? Answer in a single word.[/INST]",India,India
"<s>[INST]Consider Baturyn.
Which country is this landmark in? Answer in a single word.[/INST]",Uk,Uk
"<s>[INST]Consider Hida Mountains.
Which country is this landmark in? Answer in a single word.[/INST]",Japan,Japan
"<s>[INST]Consider Zuiderzee.
Which country is this landmark in? Answer in a single word.[/INST]",Net,Net
"<s>[INST]Consider Illertissen.
Which country is this landmark in? Answer in a single word.[/INST]",Germany,Germany
"<s>[INST]Consider KBC Bank.
Which country is this landmark in? Answer in a single word.[/INST]",Belg,India
"<s>[INST]Consider Yamato Museum.
Which country is this landmark in? Answer in a single word.[/INST]",Japan,Japan
"<s>[INST]Consider Central Black Forest.
Which country is this landmark in? Answer in a single word.[/INST]",Germany,Germany
"<s>[INST]Consider Sahneh County.
Which country is this landmark in? Answer in a single word.[/INST]",Iran,Iran
"<s>[INST]Consider Glencree.
Which country is this landmark in? Answer in a single word.[/INST]",I,I
"<s>[INST]Consider Bzura.
Which country is this landmark in? Answer in a single word.[/INST]",Pol,Pol
"<s>[INST]Consider Emba River.
Which country is this landmark in? Answer in a single word.[/INST]",K,Z
"<s>[INST]Consider Wallmerod.
Which country is this landmark in? Answer in a single word.[/INST]",Germany,Germany
"<s>[INST]Consider Mark Isham.
What instrument does this person play? Answer in a single word.[/INST]",tr,tr
"<s>[INST]Consider Tom Waits.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Terry Trotter.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Roy Paci.
What instrument does this person play? Answer in a single word.[/INST]",tr,tr
"<s>[INST]Consider Mike Scaccia.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Robert Fripp.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Kye Palmer.
What instrument does this person play? Answer in a single word.[/INST]",tr,p
"<s>[INST]Consider Herbie Nichols.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Jean-Jacques Goldman.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider John Fogerty.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Brad Delson.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Pepeu Gomes.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Hilary Hahn.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Dizzy Reed.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Mark O'Connor.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Chris Thile.
What instrument does this person play? Answer in a single word.[/INST]",gu,vi
"<s>[INST]Consider Sarah Cahill.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Bert Joris.
What instrument does this person play? Answer in a single word.[/INST]",tr,tr
"<s>[INST]Consider Jeanne Lamon.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Michael Mantler.
What instrument does this person play? Answer in a single word.[/INST]",tr,tr
"<s>[INST]Consider Ma Sicong.
What instrument does this person play? Answer in a single word.[/INST]",vi,p
"<s>[INST]Consider Ted Dwane.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Mercer Ellington.
What instrument does this person play? Answer in a single word.[/INST]",tr,tr
"<s>[INST]Consider Clifford Curzon.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Friedrich Gulda.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Sheryl Crow.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Millard Powers.
What instrument does this person play? Answer in a single word.[/INST]",p,tr
"<s>[INST]Consider Skylar Grey.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Edvard Grieg.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Gunnar Andreas Berg.
What instrument does this person play? Answer in a single word.[/INST]",gu,p
"<s>[INST]Consider Melissa Etheridge.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Georgie Fame.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Corky Siegel.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Doc Severinsen.
What instrument does this person play? Answer in a single word.[/INST]",tr,tr
"<s>[INST]Consider Bella Davidovich.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Matthew Tuck.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Franz Anton Ries.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Arthur Rubinstein.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Eric Clapton.
What instrument does this person play? Answer in a single word.[/INST]",vi,gu
"<s>[INST]Consider George Enescu.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Johannes Brahms.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Linda Brava.
What instrument does this person play? Answer in a single word.[/INST]",vi,tr
"<s>[INST]Consider Raoul Pugno.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Pete Jolly.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider David Isberg.
What instrument does this person play? Answer in a single word.[/INST]",gu,tr
"<s>[INST]Consider Adam Deibert.
What instrument does this person play? Answer in a single word.[/INST]",tr,tr
"<s>[INST]Consider Ralph Alessi.
What instrument does this person play? Answer in a single word.[/INST]",tr,tr
"<s>[INST]Consider Count Basie.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Al Kooper.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Eric Clapton.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Maynard Ferguson.
What instrument does this person play? Answer in a single word.[/INST]",tr,tr
"<s>[INST]Consider Johann Stamitz.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Edmund Neupert.
What instrument does this person play? Answer in a single word.[/INST]",p,vi
"<s>[INST]Consider Gerard Presencer.
What instrument does this person play? Answer in a single word.[/INST]",tr,tr
"<s>[INST]Consider Rodrigo Prats.
What instrument does this person play? Answer in a single word.[/INST]",vi,tr
"<s>[INST]Consider Friedrich Wieck.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Sergiu Luca.
What instrument does this person play? Answer in a single word.[/INST]",vi,p
"<s>[INST]Consider Tim Vesely.
What instrument does this person play? Answer in a single word.[/INST]",gu,tr
"<s>[INST]Consider Eddie Palmieri.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Gerry Beckley.
What instrument does this person play? Answer in a single word.[/INST]",p,gu
"<s>[INST]Consider Mel Schacher.
What instrument does this person play? Answer in a single word.[/INST]",gu,p
"<s>[INST]Consider Matt Riddle.
What instrument does this person play? Answer in a single word.[/INST]",gu,p
"<s>[INST]Consider Michael Nyman.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Garth Brooks.
What instrument does this person play? Answer in a single word.[/INST]",p,gu
"<s>[INST]Consider Ed O'Brien.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Les Claypool.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Ashley Hutchings.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Millard Powers.
What instrument does this person play? Answer in a single word.[/INST]",gu,tr
"<s>[INST]Consider Nikki Iles.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Claus Schall.
What instrument does this person play? Answer in a single word.[/INST]",vi,tr
"<s>[INST]Consider Herbert Fryer.
What instrument does this person play? Answer in a single word.[/INST]",p,tr
"<s>[INST]Consider Boris Berman.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Lee Mavers.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Henry Busse.
What instrument does this person play? Answer in a single word.[/INST]",tr,tr
"<s>[INST]Consider Nikolai Kapustin.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Geoff Eales.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider John Mayall.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Michael Denner.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Marcelo Camelo.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Aretha Franklin.
What instrument does this person play? Answer in a single word.[/INST]",p,sing
"<s>[INST]Consider Percy Grainger.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Boris Belkin.
What instrument does this person play? Answer in a single word.[/INST]",vi,p
"<s>[INST]Consider Thad Jones.
What instrument does this person play? Answer in a single word.[/INST]",tr,tr
"<s>[INST]Consider Stephen Hough.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Mark Feldman.
What instrument does this person play? Answer in a single word.[/INST]",vi,tr
"<s>[INST]Consider Dennis Coffey.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider William Bolcom.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Tania Maria.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Ray Reach.
What instrument does this person play? Answer in a single word.[/INST]",p,tr
"<s>[INST]Consider Jane Getz.
What instrument does this person play? Answer in a single word.[/INST]",p,tr
"<s>[INST]Consider Cow Cow Davenport.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Chris Hillman.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Henry Halstead.
What instrument does this person play? Answer in a single word.[/INST]",vi,tr
"<s>[INST]Consider Jonas Berggren.
What instrument does this person play? Answer in a single word.[/INST]",gu,sing
"<s>[INST]Consider Paul McCartney.
What instrument does this person play? Answer in a single word.[/INST]",p,gu
"<s>[INST]Consider Rick Wakeman.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Rob Zombie.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Jared Leto.
What instrument does this person play? Answer in a single word.[/INST]",vi,p
"<s>[INST]Consider Suna Kan.
What instrument does this person play? Answer in a single word.[/INST]",vi,p
"<s>[INST]Consider Neil Hagerty.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider John Hiatt.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Nat King Cole.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Giuseppe Torelli.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Antonio Rolla.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Johann Strauss I.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Tom Barman.
What instrument does this person play? Answer in a single word.[/INST]",vi,tr
"<s>[INST]Consider Marc Ribot.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Julian Rachlin.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Al Hirt.
What instrument does this person play? Answer in a single word.[/INST]",tr,tr
"<s>[INST]Consider Phranc.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Franz Benda.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Norbert Brainin.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Francis Poulenc.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Jason Rebello.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Marco Benevento.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Gene Pitney.
What instrument does this person play? Answer in a single word.[/INST]",p,sing
"<s>[INST]Consider Tim Gaines.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Derek Trucks.
What instrument does this person play? Answer in a single word.[/INST]",slide,gu
"<s>[INST]Consider Bob Alcivar.
What instrument does this person play? Answer in a single word.[/INST]",p,tr
"<s>[INST]Consider Pat Sansone.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider C̩line Dion.
What instrument does this person play? Answer in a single word.[/INST]",p,sing
"<s>[INST]Consider Daniel Mongrain.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Nat Gonella.
What instrument does this person play? Answer in a single word.[/INST]",tr,tr
"<s>[INST]Consider Jimi Hendrix.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Rubin Goldmark.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Gustavo Laureano.
What instrument does this person play? Answer in a single word.[/INST]",gu,tr
"<s>[INST]Consider Marin Alsop.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Kenneth Leighton.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Jared Leto.
What instrument does this person play? Answer in a single word.[/INST]",gu,p
"<s>[INST]Consider Francisco Canaro.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Giuseppe Tartini.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Paul Anka.
What instrument does this person play? Answer in a single word.[/INST]",p,sing
"<s>[INST]Consider Wild Bill Davis.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Philip Fowke.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Derek Trucks.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Nigel Butterley.
What instrument does this person play? Answer in a single word.[/INST]",p,p
"<s>[INST]Consider Liz Phair.
What instrument does this person play? Answer in a single word.[/INST]",gu,gu
"<s>[INST]Consider Seth Lakeman.
What instrument does this person play? Answer in a single word.[/INST]",vi,vi
"<s>[INST]Consider Carla Bley.
What instrument does this person play? Answer in a single word.[/INST]",p,p
